Brand,Model,Year,Selling_Price,KM_Driven,Fuel,Seller_Type,Transmission,Owner
18,229,2014,204999,25000,0,0,0,1
18,971,2019,500000,15000,0,0,0,0
25,118,2009,150000,30000,1,0,0,0
3,116,2010,175000,45000,0,0,0,1
3,116,2009,170000,44800,0,0,0,1
25,953,2010,200000,50000,0,0,0,0
10,758,2018,800000,52000,1,0,0,0
25,532,2017,1200000,50000,1,0,1,0
26,972,2008,400000,35000,0,0,0,1
18,275,2010,148000,100000,1,0,0,1
25,973,2014,200000,100000,1,0,0,0
18,95,2016,284000,40000,1,0,0,1
18,974,2007,80000,60000,0,0,0,2
3,682,2014,170000,77000,0,0,0,0
10,449,2011,150000,60000,0,0,0,0
25,821,2010,110000,77073,0,0,0,1
8,261,2016,400000,70000,1,0,0,0
10,424,2013,275000,90000,4,0,0,1
26,25,2013,800000,186000,1,0,0,2
17,568,2014,550000,90000,1,0,0,0
18,5,2007,125000,100000,0,0,0,1
3,141,2010,135000,80000,0,0,0,1
17,97,2012,349000,150000,1,0,0,0
18,142,2014,458000,80000,1,0,0,0
18,150,2018,300000,35000,0,0,0,0
18,39,2008,95000,70000,0,0,0,0
18,387,2018,850000,50000,1,0,0,0
8,889,2019,750000,25000,1,0,0,0
8,284,2013,190000,120000,1,0,0,0
18,1,2009,150000,70000,0,0,0,0
10,975,2009,114999,106000,0,0,0,2
26,976,2010,320000,120000,0,0,0,2
18,977,2019,300000,120000,2,0,0,0
18,978,2016,275000,160000,0,0,0,0
3,979,2010,140000,120000,0,0,0,1
25,980,2020,830000,10000,0,0,0,0
27,981,2013,380000,50000,0,0,0,0
10,906,2010,150000,90000,0,0,0,1
3,116,2008,50000,70000,0,0,0,0
17,232,2008,155000,100000,1,0,0,0
17,232,2008,155000,100000,1,0,0,0
24,982,2010,300000,80000,0,0,0,0
18,229,2018,300000,16584,0,1,0,0
25,983,2016,385000,38000,1,1,0,0
18,133,2010,221000,51000,0,1,0,0
25,984,2016,381000,38000,1,1,0,0
18,229,2015,250999,35000,0,1,0,0
10,985,2002,60000,120000,0,0,0,2
25,984,2016,380000,38000,1,1,0,0
24,368,2008,180000,144000,1,0,0,2
18,855,2017,751000,64000,1,1,0,0
17,986,2015,1250000,60000,1,1,1,0
10,508,2014,229999,65000,0,1,0,0
25,961,2019,1250000,24000,1,0,0,0
17,987,2014,782000,58000,1,1,0,1
17,988,2014,780000,58000,1,1,0,1
18,229,2016,245000,68000,0,1,0,0
10,816,2011,321000,81257,1,1,0,0
10,899,2017,509999,44000,1,1,0,0
25,715,2015,110000,45000,0,1,0,0
27,457,2013,400000,75000,1,1,0,0
18,422,2013,370000,90000,0,0,0,0
10,989,2007,175000,80000,1,0,0,1
19,990,1998,1000000,35000,0,0,1,1
18,229,2013,92800,25000,0,0,0,1
25,601,2014,291000,90000,1,0,0,0
18,229,2013,92800,25000,0,0,0,1
10,223,2013,335000,110000,1,0,0,2
18,991,2013,170000,35000,0,0,0,0
18,229,2019,295000,10000,0,0,0,0
23,513,2019,375000,10000,0,0,0,0
10,117,2012,215000,70000,0,0,0,1
8,992,2009,150000,110000,1,0,0,1
18,905,2003,60000,5000,0,0,0,1
18,152,2006,52000,120000,0,0,0,2
18,183,2009,80000,90000,4,0,0,1
18,152,2012,140000,70000,0,0,0,1
10,184,2008,120000,90000,0,0,0,1
8,206,2006,110000,120000,1,0,0,2
25,993,2012,280000,110000,1,0,0,3
26,357,2016,450000,50000,1,0,0,1
17,994,2018,1150000,58000,1,0,0,0
18,995,2018,650000,15000,1,0,0,0
25,521,2015,300000,60000,0,0,0,1
25,996,2015,73000,57000,0,0,0,0
18,142,2015,400000,87000,1,0,0,2
23,286,2017,300000,70000,0,0,0,0
18,997,2012,300000,30000,0,0,1,1
18,95,2012,450000,80000,1,0,0,0
10,37,2009,200000,100000,0,0,0,1
18,422,2019,580000,40000,0,0,0,0
10,38,2017,550000,3917,0,0,0,0
17,998,2007,190000,160000,1,0,0,1
25,999,2017,450000,35000,1,0,0,0
3,116,2014,220000,70000,0,0,0,0
18,93,2012,310000,69069,0,1,0,0
10,1000,2019,650000,13500,0,0,0,0
18,498,2014,300000,59059,0,1,0,0
10,449,2013,200000,70000,0,0,0,0
9,68,2012,285000,39039,0,1,0,0
9,1001,2014,335000,33033,0,1,0,0
10,1002,2011,370000,55168,0,0,0,1
10,164,2013,375000,41041,0,1,0,0
10,405,2009,235000,67067,0,1,0,0
10,564,2013,345000,66066,0,1,1,0
17,130,2013,365000,82082,1,1,0,0
10,269,2014,400000,48000,0,0,0,0
10,319,2015,250000,30000,0,0,0,0
10,926,2012,465000,70070,1,1,1,0
23,91,2017,300000,10000,0,0,0,0
18,1003,2018,655000,25000,0,0,0,0
18,647,2016,350000,30000,2,0,0,1
10,564,2015,500000,50000,0,1,1,0
10,472,2015,465000,63063,0,1,1,0
18,1004,2008,263000,70000,1,0,0,0
18,204,2012,250000,90000,0,0,0,0
10,1005,1999,60000,90000,0,0,0,3
10,1006,2005,70000,90000,0,0,0,2
3,868,2016,250000,30000,0,0,0,0
10,49,2016,229999,80000,0,0,0,0
3,413,2011,195000,120000,1,0,0,0
5,870,2016,270000,22000,0,0,0,0
9,750,2017,650000,140000,1,0,0,0
10,125,2014,370000,80000,1,0,0,1
18,886,2016,509999,40000,1,0,0,0
18,293,2011,280000,33000,0,0,0,0
18,249,2010,180000,40000,0,0,0,0
23,286,2018,300000,10500,0,0,0,0
17,551,2013,400000,107000,1,0,0,0
10,61,2010,210000,60000,0,0,0,1
10,552,2006,90000,120000,0,0,0,1
18,479,2010,222000,70000,0,0,0,0
18,229,2015,240000,50000,0,0,0,1
26,267,2013,450000,70000,1,0,0,1
8,1007,2017,650000,6000,0,0,0,0
10,901,2010,200000,78000,1,1,0,1
10,901,2011,210000,72000,1,1,0,2
25,673,2011,75000,9528,0,1,0,0
26,509,2011,450000,135200,1,1,0,0
10,164,2011,220000,58000,0,1,0,1
10,180,2013,325000,78000,1,1,0,1
25,521,2018,450000,45000,0,0,0,0
8,113,2017,825000,35000,1,0,0,0
10,894,2007,125000,76000,0,1,0,2
17,823,2015,434999,100000,1,0,0,2
17,282,2011,484999,99000,1,0,0,1
18,275,2009,175000,80000,1,0,0,2
9,851,2006,220000,120000,0,0,0,2
9,1008,2020,1250000,1100,0,1,0,0
18,325,2017,215000,34000,0,1,0,0
17,175,2014,625000,68000,1,1,0,0
8,58,2018,615000,15000,1,0,0,0
3,273,2012,130000,58000,1,1,0,0
25,1009,2013,175000,50300,1,0,0,0
25,139,2011,150000,70000,1,0,0,1
25,197,2011,195000,60000,1,0,0,2
18,1010,2020,550000,90000,1,0,0,0
11,1011,2018,1500000,40000,1,0,0,0
24,982,2010,400000,80000,0,0,0,1
21,1012,2019,1350000,15000,1,0,0,0
18,671,2015,217000,45000,0,0,0,0
18,142,2011,290000,130000,1,0,0,1
17,86,2018,700000,80000,1,0,0,0
18,1013,2014,175000,40000,0,0,0,0
27,1014,2017,575000,80000,1,0,0,0
18,369,2016,380000,100000,1,0,0,1
17,636,2013,350000,151624,1,0,0,1
23,72,2012,450000,160000,1,0,0,0
10,1015,2005,130000,110000,2,0,0,1
18,142,2015,320000,74820,1,0,0,0
17,175,2014,550000,82000,1,0,0,0
18,35,2015,370000,50000,0,0,0,1
3,141,2010,114999,70000,0,0,0,1
8,1016,2020,1100000,1000,0,0,0,0
10,1017,2006,170000,170000,1,0,0,0
25,1018,2008,80000,150000,1,0,0,2
8,58,2019,950000,17000,1,0,0,0
18,95,2014,425000,150000,1,0,0,0
10,734,2015,500000,80000,1,0,0,0
10,552,2005,70000,170000,0,0,0,2
9,644,2013,349000,120000,1,0,0,0
10,164,2012,330000,90000,0,0,0,2
10,37,2010,120000,90000,0,0,0,2
10,223,2013,430000,100000,1,0,0,1
18,142,2014,390000,90000,1,0,0,0
21,1019,2012,225000,129000,1,0,0,0
17,231,2010,350000,186000,1,0,1,1
25,1020,2009,100000,66778,1,0,0,0
10,117,2014,190000,50000,0,0,0,0
10,42,2014,315000,110000,1,0,0,1
10,208,2015,300000,60000,1,0,0,1
23,91,2016,280000,40000,0,0,0,0
10,381,2017,1650000,55000,1,1,0,0
10,117,2015,295000,21000,0,1,0,1
12,382,2012,2050000,66363,0,1,1,1
10,383,2018,1475000,11700,0,1,1,0
10,384,2017,1100000,10000,0,0,1,0
19,385,2014,4400000,100000,1,0,1,1
18,386,2016,670000,7104,0,2,0,0
18,387,2015,750000,45974,1,2,0,0
10,388,2015,760000,55340,0,2,0,0
27,389,2017,850000,20000,0,1,1,1
23,390,2015,390000,61585,1,2,0,0
18,391,2016,450000,39415,0,2,1,1
9,392,2014,425000,29654,0,2,0,0
18,260,2016,770000,64672,1,2,0,0
10,393,2015,1150000,54634,1,2,1,1
9,394,2015,775000,66521,0,2,0,0
10,757,2019,720000,3000,0,0,1,0
26,395,2018,1725000,23974,1,1,1,1
25,234,2018,539000,10000,0,0,0,0
18,1021,2017,420000,50000,0,0,0,0
18,717,2001,85000,70000,0,0,0,2
22,1022,2004,142000,73000,0,0,0,3
10,547,2014,180000,76000,0,0,0,1
3,1023,2014,400000,120000,1,0,0,1
17,1024,2009,360000,170000,1,0,1,2
10,144,2003,85000,110000,0,0,0,1
9,520,2016,350000,63400,0,0,0,0
5,1025,2015,380000,25000,0,0,0,0
10,192,2009,140000,80000,0,0,0,2
18,35,2012,200000,90000,0,0,0,0
10,1026,2011,150000,157000,0,0,0,0
25,56,2012,150000,80000,1,0,0,1
18,147,2006,90000,40000,0,0,0,1
17,606,2007,300000,100000,1,0,0,1
23,91,2017,280000,50000,0,0,0,0
18,432,2011,200000,40000,0,0,0,0
3,1027,2009,110000,38500,0,0,0,1
10,405,2008,140000,103921,0,0,0,1
10,589,2020,1050000,10000,1,0,0,0
9,864,2018,1150000,14825,0,1,0,0
9,1028,2016,910000,43377,1,1,0,0
8,160,2010,160000,102307,1,1,0,0
18,101,2004,105000,79000,0,0,0,1
24,608,2014,1200000,135000,1,0,1,2
23,286,2018,300000,10500,0,0,0,0
18,133,2004,70000,90000,0,0,0,3
3,100,2012,160000,110000,1,0,0,0
3,198,2012,160000,50000,1,0,0,0
3,1029,2013,225000,80000,1,0,0,0
9,609,2018,790000,19571,1,1,0,0
9,1030,2002,145000,100000,0,0,0,0
9,610,2018,1200000,29600,0,1,0,0
8,113,2018,930000,20000,1,0,0,0
10,547,2016,210000,30000,0,0,0,0
10,1031,2008,110000,154000,1,0,0,2
18,485,2011,175000,70000,0,0,0,0
18,611,2018,950000,15000,1,0,1,0
23,1032,2017,650000,40000,1,0,0,0
18,422,2019,550000,51000,0,0,0,0
18,5,2008,85000,120000,0,0,0,1
18,612,2019,340000,50000,0,0,0,0
23,613,2017,825000,13500,1,0,0,0
26,1033,2016,509999,35000,0,0,0,0
23,344,2013,450000,1000,1,1,0,1
19,397,2018,3800000,10000,1,1,1,0
1,398,2013,1580000,86000,1,1,1,0
2,399,2019,4950000,30000,1,1,1,0
10,107,2016,535000,52600,1,0,0,0
18,400,2012,225000,110000,0,0,0,1
10,401,2017,550000,19890,0,1,1,0
18,386,2016,670000,7104,0,2,0,0
18,216,2015,625000,11918,0,2,0,0
10,402,2017,520000,10510,0,1,1,0
3,403,2016,239000,41000,0,1,0,0
26,404,2017,2600000,47162,1,2,1,0
18,387,2015,750000,45974,1,2,0,0
10,405,2012,229999,49824,0,1,0,0
1,75,2013,1300000,58500,1,1,1,0
10,406,2005,80000,56580,0,1,0,0
24,407,2012,385000,52000,1,1,0,0
10,388,2015,760000,55340,0,2,0,0
18,95,2017,600000,46507,1,2,0,0
23,344,2013,450000,1000,1,1,0,1
19,397,2018,3800000,10000,1,1,1,0
1,398,2013,1580000,86000,1,1,1,0
2,399,2019,4950000,30000,1,1,1,0
10,107,2016,535000,52600,1,0,0,0
18,400,2012,225000,110000,0,0,0,1
10,401,2017,550000,19890,0,1,1,0
18,386,2016,670000,7104,0,2,0,0
18,216,2015,625000,11918,0,2,0,0
10,402,2017,520000,10510,0,1,1,0
3,403,2016,239000,41000,0,1,0,0
26,404,2017,2600000,47162,1,2,1,0
18,387,2015,750000,45974,1,2,0,0
10,405,2012,229999,49824,0,1,0,0
1,75,2013,1300000,58500,1,1,1,0
10,406,2005,80000,56580,0,1,0,0
24,407,2012,385000,52000,1,1,0,0
10,388,2015,760000,55340,0,2,0,0
18,95,2017,600000,46507,1,2,0,0
18,260,2017,650000,70000,1,0,0,0
3,116,2011,140000,60000,0,0,0,1
18,39,2011,150000,70000,0,0,0,0
5,1034,2018,450000,10000,0,0,0,1
10,573,2006,170000,245244,1,0,0,3
23,286,2017,400000,60000,0,0,0,0
25,1035,2016,300000,30000,0,0,0,0
18,1013,2012,250000,8000,0,0,0,0
25,541,2019,500000,10000,0,0,0,0
10,573,2002,85000,100000,1,0,0,2
21,1036,2012,300000,110000,1,0,0,0
10,406,2005,80000,56580,0,1,0,0
17,1037,2015,740000,45000,1,1,1,0
10,144,2005,70000,68500,0,1,0,0
10,1038,2019,484999,5007,0,1,1,0
21,1039,2013,164000,30000,0,0,0,0
9,434,2008,140000,70000,0,0,1,0
19,1040,2011,999000,49600,1,1,1,0
18,905,2005,56000,23000,0,0,0,1
2,85,2006,1050000,30000,1,1,1,0
10,866,2010,190000,38000,0,1,0,0
1,1041,2018,3899000,22000,1,1,1,0
10,61,2011,235000,43100,0,1,0,0
5,1042,2017,350000,10171,0,1,0,0
23,236,2015,465000,41123,1,1,0,0
26,1043,2017,1900000,20118,0,1,1,0
9,484,2014,450000,40000,1,1,0,0
27,1044,2015,790000,52517,1,1,0,0
17,1045,2019,900000,20000,1,0,0,0
8,1046,2014,450000,99117,1,1,0,0
3,116,2009,135000,90000,0,0,0,0
18,1047,2019,425000,3700,0,0,0,0
25,331,2010,100000,80000,1,0,0,0
8,361,2015,650000,100000,1,0,0,1
25,109,2011,90000,54000,1,0,0,0
10,117,2017,250000,19000,0,0,0,0
18,95,2014,300000,120000,1,0,0,0
18,35,2014,275000,30000,0,0,0,0
9,1048,2017,600000,43500,0,0,0,0
23,91,2016,270000,60000,0,0,0,1
23,285,2016,240000,70000,0,0,0,1
24,608,2014,1200000,135000,1,0,1,2
3,198,2012,160000,50000,1,0,0,0
9,609,2018,790000,19571,1,1,0,0
9,610,2018,1200000,29600,0,1,0,0
18,485,2011,175000,70000,0,0,0,0
18,611,2018,950000,15000,1,0,1,0
18,612,2019,340000,50000,0,0,0,0
23,613,2017,825000,13500,1,0,0,0
1,614,2018,3100000,22000,0,0,1,0
9,615,2018,780000,25000,1,1,0,0
26,616,2010,350000,80000,0,0,1,2
9,617,2018,690000,39000,0,1,0,0
18,221,2016,245000,60000,0,0,0,0
9,615,2018,790000,49000,1,1,0,0
9,618,2018,680000,48600,0,1,0,0
10,562,2017,540000,20000,0,0,0,1
17,619,2016,425000,25000,0,0,0,0
18,620,2008,140000,120000,0,0,0,0
18,621,2019,1100000,30000,1,0,0,0
23,475,2015,715000,35000,1,0,0,0
18,422,2013,370000,90000,0,0,0,0
10,989,2007,175000,80000,1,0,0,1
19,990,1998,1000000,35000,0,0,1,1
18,229,2013,92800,25000,0,0,0,1
25,601,2014,291000,90000,1,0,0,0
18,229,2013,92800,25000,0,0,0,1
23,286,2016,350000,20000,0,0,0,0
18,1049,1998,65000,60000,0,1,0,2
18,95,2015,650000,58000,1,0,0,0
18,219,2014,350000,40000,0,1,0,0
18,133,2005,75000,70000,0,0,0,1
10,1050,2012,440000,70000,1,1,0,0
10,37,2013,270000,60000,0,0,0,0
26,193,2014,1150000,135000,1,1,0,0
18,1051,2015,238000,70000,0,1,0,0
19,1052,2013,1100000,40000,0,0,1,1
17,923,2015,1200000,75000,1,1,0,1
24,200,2010,260000,150000,1,0,0,0
26,357,2012,350000,140000,1,0,0,2
26,1053,2015,480000,70000,1,0,0,0
26,267,2012,345000,137250,1,0,0,1
17,568,2013,500000,110000,1,0,0,1
10,562,2017,595000,27000,0,1,0,0
10,469,2019,1295000,9000,1,1,0,0
27,1054,2019,1350000,5400,1,1,0,4
23,1055,2020,541000,1000,0,1,0,4
10,1056,2018,515000,16000,0,1,0,0
8,1057,2019,894999,13000,1,1,0,4
23,1058,2012,325000,47000,1,1,0,0
18,856,2018,925000,22000,0,0,0,0
21,1059,2017,844999,30000,0,0,0,0
18,856,2018,925000,20000,0,0,0,0
25,1060,2013,300000,60000,1,0,0,0
26,1061,2008,650000,75000,0,0,0,1
18,433,2010,175000,64000,0,1,0,0
18,377,2015,325000,80000,1,0,0,0
23,1062,2017,600000,90000,1,0,0,0
18,1063,2018,700000,30000,0,0,0,0
26,1064,2003,95000,120000,0,0,1,1
18,1021,2019,490000,20000,0,1,0,0
25,1065,2013,380000,100000,1,0,0,0
10,454,2018,550000,31000,0,1,0,0
18,229,2013,225000,47000,0,1,0,0
25,154,2018,570000,11200,0,0,0,0
18,229,2018,305000,35000,0,1,0,0
18,1066,2010,240000,50000,4,1,0,0
18,106,2015,700000,55000,1,1,0,0
18,325,2018,288000,20000,0,1,0,0
17,1067,2017,800000,75000,1,1,0,0
18,1068,2017,430000,93000,0,1,0,0
3,1069,2009,195000,57000,1,1,0,1
18,1070,2014,325000,30000,0,1,0,0
23,324,2013,450000,73000,1,1,0,0
18,95,2016,630000,65000,1,1,0,0
18,57,2009,250000,62000,0,1,0,1
10,1071,2007,135000,85000,0,1,0,0
3,1072,2010,110000,73000,0,0,0,0
18,1073,2012,350000,55000,1,1,0,0
18,325,2016,240000,5800,0,0,0,1
26,55,2009,350000,350000,1,0,0,0
18,1063,2018,600000,30000,0,0,0,0
18,95,2018,750000,20000,1,0,0,0
10,117,2018,270000,20000,0,0,0,0
18,39,2007,90000,100000,0,0,0,1
18,498,2013,350000,65000,0,0,0,0
8,284,2013,285000,90000,1,0,0,1
26,1074,2011,665000,267000,1,0,0,1
17,1075,2005,175000,250000,1,0,0,1
17,370,2011,350000,140000,1,0,0,1
9,594,2018,1225000,22000,0,1,1,0
9,1076,2010,285000,60000,0,1,0,1
9,864,2018,1000000,28635,0,1,0,0
9,615,2018,780000,32114,1,1,0,0
18,1068,2014,300000,82000,0,1,0,1
18,297,2006,160000,95149,0,1,0,1
9,618,2018,625000,68458,0,1,0,0
18,944,2010,265000,42000,0,0,0,0
9,33,2014,515000,90000,1,0,0,1
10,547,2016,210000,30000,0,0,0,0
18,39,2009,140000,80000,0,0,0,1
26,548,2015,940000,128000,1,0,0,0
21,549,2013,750000,80000,1,0,0,0
18,260,2016,610000,100000,1,0,0,0
21,550,2015,450000,50000,1,0,0,0
26,267,2012,409999,56000,1,0,0,0
10,508,2018,100000,21302,0,0,0,0
10,1077,2016,650000,100000,1,0,0,0
17,1078,2017,650000,80000,1,0,0,0
10,129,2010,150000,105546,0,0,0,0
26,1079,2018,500000,10000,0,0,0,0
26,1080,2012,1000000,80000,1,0,0,1
10,1081,2013,340000,35000,0,0,0,0
10,207,2019,800000,11240,0,0,0,0
26,509,2013,1010000,120000,1,0,0,0
26,50,2011,350000,120000,1,0,0,2
18,142,2016,595000,70000,1,0,0,0
17,987,2014,700000,130000,1,0,0,2
23,513,2019,265000,40000,0,0,0,0
18,150,2015,320000,60000,0,0,0,1
9,1082,2011,310000,110000,0,0,0,0
9,47,2014,700000,130000,1,0,0,0
18,191,2009,130000,80000,0,0,0,1
18,161,2009,150000,120000,1,0,0,1
9,1083,2015,300000,104000,1,0,0,1
18,1084,2011,150000,100000,0,0,0,1
9,1030,2003,120000,132343,0,0,0,1
10,1085,2016,950000,90000,1,0,0,1
18,35,2007,100000,60000,0,0,0,1
9,1086,2015,450000,76000,1,0,0,0
18,736,2004,30000,60000,0,0,0,2
17,1087,2009,200000,30000,0,0,0,1
25,465,2010,250000,96000,1,0,0,1
17,235,2018,1300000,10000,1,0,0,0
26,499,2017,425000,36000,1,1,0,0
9,501,2017,550000,12997,1,1,0,0
18,502,2017,500000,40000,0,0,1,0
10,469,2018,1150000,26430,1,1,0,0
18,504,2015,475000,24600,0,1,0,0
18,133,2011,260000,28481,0,1,0,0
8,505,2013,350000,100000,0,0,0,0
17,71,2013,750000,41988,1,1,0,0
18,133,2009,180000,30375,0,1,0,0
23,506,2017,350000,7658,0,1,1,0
18,95,2017,611000,34400,1,1,0,0
23,507,2017,325000,18500,0,1,0,0
18,1088,2015,280000,26134,0,1,0,0
18,335,2014,300000,28942,0,1,1,0
17,71,2012,711000,53600,1,1,0,0
26,509,2015,851000,53652,1,1,0,0
18,275,2011,260000,52895,1,1,0,0
10,901,2013,550000,42324,1,1,0,1
17,1089,2016,1044999,65000,1,1,0,0
17,729,2012,550000,60236,1,1,0,0
18,35,2014,210000,70000,0,0,0,1
18,35,2014,210000,70000,0,0,0,2
17,1090,2009,290000,100000,1,0,0,1
6,1091,2008,250999,110000,1,0,0,0
23,1092,2019,600000,10300,0,0,0,0
6,939,2014,270000,120000,1,0,0,1
25,1093,2012,550000,142000,1,0,0,0
17,1094,2017,800000,25000,1,0,0,0
25,1095,2020,500000,5000,0,0,0,0
10,107,2016,535000,52600,1,0,0,0
10,519,2016,396000,28643,0,1,0,0
9,47,2014,600000,50000,1,0,0,0
18,1096,2019,575000,30000,0,1,0,0
10,833,2020,520000,5000,0,0,0,0
17,986,2018,1400000,30000,1,0,1,0
18,676,2018,600000,7600,0,0,1,0
3,198,2013,195000,47253,1,1,0,0
18,897,2015,281000,4432,0,1,1,1
25,483,2010,75000,110000,0,0,0,1
10,269,2014,400000,25000,0,0,0,0
25,331,2009,93000,70000,1,0,0,1
10,677,2016,560000,68523,0,1,0,0
10,508,2019,400000,5000,0,0,0,0
25,20,2018,459999,40000,0,0,0,0
10,1097,2017,450000,43000,1,0,0,0
18,1098,2010,88000,80251,2,1,0,1
10,1099,2010,250000,34500,0,0,0,1
8,1100,2000,22000,42743,0,1,0,2
3,198,2013,130000,93900,1,0,0,1
18,1101,2004,79000,80000,0,0,0,0
3,198,2012,120000,110000,1,0,0,0
2,85,2011,1700000,100000,1,0,1,1
3,1102,2012,300000,25000,1,0,0,0
3,1102,2012,300000,25000,1,0,0,0
18,792,2009,145000,25000,0,0,0,0
8,600,2019,3200000,20000,1,0,1,0
3,238,2013,240000,10000,0,0,0,0
9,750,2018,700000,30000,1,0,0,0
10,885,2010,145000,110000,0,0,0,1
18,1103,2014,535000,80000,1,0,0,1
17,1104,2016,420000,21000,0,0,0,0
18,150,2016,350000,20000,0,0,0,0
18,142,2015,550000,32000,1,0,0,0
20,1105,2007,750000,180000,1,0,0,0
25,1106,2012,198000,70000,1,0,0,1
10,1107,2013,420000,50000,1,0,0,0
10,1107,2013,420000,50000,1,0,0,0
8,1108,2004,195000,120000,1,0,0,0
10,1109,2012,150000,55766,0,0,0,1
21,167,2011,275000,40000,0,0,0,1
18,115,2001,65000,60000,0,0,0,2
18,1110,2008,200000,50000,0,0,0,0
18,161,2010,250000,110000,1,0,0,1
23,344,2013,450000,1000,1,1,0,1
18,895,2018,590000,26350,1,1,0,0
18,400,2012,225000,110000,0,0,0,1
25,896,2015,225000,68745,1,1,0,0
18,229,2006,165000,132000,0,0,0,0
17,86,2019,860000,35000,1,0,0,0
17,175,2016,900000,47000,1,0,0,0
25,1018,2013,182000,100000,1,0,0,0
25,331,2010,100000,80000,1,0,0,0
10,128,2006,100000,40000,0,0,0,1
18,897,2017,375000,27289,0,1,1,0
25,470,2018,525000,10980,0,1,1,0
10,117,2016,320000,24662,0,1,0,0
18,95,2013,525000,37000,1,1,0,0
21,898,2014,650000,28245,1,1,0,0
10,899,2017,575000,27005,1,1,0,0
10,405,2014,355000,39227,0,1,0,0
17,900,2016,470000,31367,1,1,0,0
18,133,2008,221000,35008,0,1,0,0
10,37,2009,195000,27005,0,1,0,0
18,1111,2001,85000,86000,0,0,0,1
18,334,2013,400000,50000,1,0,0,0
18,995,2017,650000,20000,1,0,0,0
10,906,2010,400000,50000,0,0,0,0
25,932,2012,295000,80000,1,0,0,1
18,1112,2006,60000,135000,4,0,0,3
18,1113,2003,110000,120000,1,0,0,2
6,1114,2015,550000,113600,1,0,0,0
10,37,2008,190000,70000,0,0,0,2
8,1115,2018,861999,20000,1,1,0,0
8,1116,2018,782000,14000,0,1,0,0
8,1117,2018,836000,26000,1,1,0,0
9,394,2016,696000,138925,0,1,0,0
9,609,2016,596000,121764,1,1,0,0
9,1118,2016,612000,105429,0,1,0,0
18,229,2015,114999,35000,0,0,0,0
25,120,2017,340000,60000,1,0,0,0
18,1063,2020,550000,5000,0,0,0,0
3,1119,2008,114999,70000,0,0,0,2
18,237,2000,105000,80000,0,0,0,0
18,296,2019,890000,20000,1,0,0,0
25,1120,2019,715000,8000,0,0,0,0
10,222,2014,525000,54000,0,1,0,1
27,553,2012,735000,55300,1,1,1,0
9,67,2016,495000,11958,0,1,0,0
10,69,2017,1025000,9000,0,1,0,0
17,71,2015,750000,70000,1,0,0,0
23,72,2013,600000,120000,1,0,0,0
10,323,2014,475000,23122,0,1,0,1
10,73,2007,80000,58000,0,1,0,1
17,74,2013,325000,62200,1,1,0,0
1,75,2014,1470000,34000,1,1,1,1
6,76,2015,350000,53000,1,0,0,1
1,77,2013,2800000,49000,1,1,1,0
5,78,2017,210000,15000,0,1,0,1
3,1121,2012,349000,44500,1,1,0,1
27,79,2013,450000,50000,0,0,0,0
1,80,2013,1150000,53000,1,1,1,0
9,60,2009,210000,63500,0,1,1,0
19,81,2018,4500000,9800,0,1,1,0
27,389,2017,825000,13599,0,1,1,0
2,82,2017,2750000,13000,1,0,1,0
3,100,2012,160000,110000,1,0,0,0
17,282,2014,550000,100000,1,0,0,1
18,504,2006,95000,110000,0,0,0,2
26,25,2014,725000,90000,1,0,0,1
25,1122,2019,670000,17000,0,0,0,0
18,152,2008,65000,140000,0,0,0,0
17,89,2015,500000,50000,1,0,0,1
17,969,2017,600000,53000,0,0,0,0
18,723,2017,350000,70000,0,0,0,1
3,165,2012,200000,70000,1,0,0,1
10,1031,2008,110000,154000,1,0,0,2
10,1109,2012,150000,80000,0,0,0,0
18,1113,2003,75000,110000,1,0,0,1
9,374,2013,350000,90000,1,0,0,1
26,669,2018,1700000,15000,1,0,0,0
2,1123,2011,890000,86000,1,0,1,1
17,568,2014,500000,120000,1,0,0,0
10,90,2019,600000,5200,0,0,0,0
3,333,2010,99000,60000,0,0,0,1
10,584,2011,235000,46000,0,0,0,0
25,812,2006,75000,40000,0,0,0,1
9,47,2014,600000,90000,1,0,0,1
10,590,2019,1000000,25000,1,0,0,1
10,2,2012,390000,90000,1,0,0,0
27,322,2015,600000,70000,1,0,0,0
10,220,2017,600000,70000,0,0,0,1
10,1124,2019,730000,35000,1,0,0,1
10,401,2017,450000,12700,0,0,1,0
18,369,2011,250000,80000,1,0,0,0
17,923,2018,1400000,20000,1,0,0,0
23,286,2018,300000,20000,0,0,0,0
8,1125,2017,800000,19000,0,0,0,0
6,1126,2009,125000,95000,1,0,0,1
2,82,2019,2600000,9500,1,0,1,0
24,871,2012,300000,50000,0,0,0,0
27,341,2012,295000,90000,1,0,0,0
8,1127,2013,650000,45839,0,1,0,0
3,681,2010,200000,74510,0,1,0,0
3,427,2009,130000,87293,0,1,0,0
8,704,2012,250000,156040,1,1,0,0
8,308,2004,400000,93415,1,1,0,0
8,909,2017,430000,101159,0,1,0,0
10,240,2015,170000,80000,0,0,0,1
25,1128,2019,450000,12000,0,0,0,0
18,1129,2013,350000,90000,0,0,0,0
3,238,2011,130000,68519,0,1,0,0
3,198,2012,180000,55130,1,1,0,0
8,505,2014,475000,65239,0,1,0,0
27,1130,2015,470000,58182,0,1,0,0
8,1131,2012,200000,91245,1,1,0,0
17,71,2013,650000,102989,1,1,0,0
9,1132,2010,400000,50000,0,0,0,0
